item_id,order_id,product_id,quantity,unit_price,discount_percent
I02668,O00009,P0483,4,1044.65,17
I02669,O00988,P0491,5,5583.52,22
I02670,O00287,P0198,1,7345.96,18
I02671,O00251,P0147,2,4042.5,6
I02672,O00906,P0204,5,1921.04,20
I02673,O01185,P0426,3,6365.06,12
I02674,O00831,P0106,3,9179.89,6
I02675,O00285,P0384,5,9314.4,27
I02676,O00616,P0006,5,2230.79,26
I02677,O01362,P0041,5,9935.41,3
I02678,O01439,P0467,2,3894.35,9
I02679,O01271,P0210,5,4569.83,21
I02680,O01128,P0115,1,2262.66,7
I02681,O00215,P0490,5,3957.33,5
I02682,O01170,P0015,3,1224.53,24
I02683,O00558,P0375,2,5892.5,24
I02684,O00475,P0140,1,9723.42,6
I02685,O00859,P0427,4,4872.11,25
I02686,O00561,P0274,2,7966.2,9
I02687,O01118,P0409,1,6944.42,2
I02688,O00890,P0253,1,6044.9,1
I02689,O01115,P0047,1,1126.92,0
I02690,O01455,P0303,3,6662.88,2
I02691,O00639,P0336,1,8999.69,5
I02692,O01151,P0426,1,8828.83,27
I02693,O00828,P0469,4,5488.48,1
I02694,O01234,P0021,1,2539.83,4
I02695,O00411,P0133,1,5069.25,23
I02696,O00535,P0455,3,1643.77,1
I02697,O00153,P0218,2,707.7,15
I02698,O00197,P0249,5,8389.6,29
I02699,O01114,P0196,5,681.73,10
I02700,O01438,P0453,4,955.46,15
I02701,O00277,P0401,1,7083.71,18
I02702,O00034,P0070,3,3104.21,14
I02703,O01067,P0285,1,8049.74,2
I02704,O00272,P0431,3,5382.82,27
I02705,O00993,P0479,3,7002.28,24
I02706,O00894,P0244,5,8506.42,11
I02707,O00878,P0097,4,6091.44,7
I02708,O00164,P0020,5,9187.91,15
I02709,O00228,P0337,3,9860.15,3
I02710,O00347,P0128,5,6450.01,3
I02711,O00099,P0039,3,7128.87,2
I02712,O00106,P0211,3,6008.44,13
I02713,O00833,P0281,2,2607.38,11
I02714,O00662,P0090,3,7600.83,15
I02715,O00005,P0072,3,6366.67,9
I02716,O00134,P0479,4,7105.11,18
I02717,O01257,P0142,5,5253.9,29
I02718,O01239,P0145,3,5116.17,30
I02719,O00120,P0016,5,3755.52,18
I02720,O00713,P0481,3,6667.74,12
I02721,O01034,P0152,2,8876.48,27
I02722,O01484,P0045,2,4611.28,12
I02723,O01339,P0186,4,4110.43,0
I02724,O00017,P0244,3,323.3,1
I02725,O01340,P0472,1,2817.1,26
I02726,O00775,P0261,-2,6517.99,30
I02727,O00534,P0021,4,7895.79,16
I02728,O00211,P0449,4,150.97,30
I02729,O01228,P0031,4,6755.93,25
I02730,O01099,P0073,1,176.31,13
I02731,O01475,P0057,2,1304.97,27
I02732,O00293,P0283,2,1566.02,5
I02733,O00027,P0275,5,2849.41,10
I02734,O00734,P0311,2,5951.45,9
I02735,O00189,P0020,-1,7290.27,17
I02736,O00238,P0117,3,3792.95,25
I02737,O00505,P0178,1,6703.44,26
I02738,O00908,P0475,3,1541.63,24
I02739,O00016,P0406,5,9301.86,9
I02740,O01362,P0185,1,9569.37,17
I02741,O00952,P0269,1,2478.61,4
I02742,O00150,P0013,-5,8960.05,3
I02743,O01459,P0483,5,3361.34,9
I02744,O00259,P0403,1,7644.91,24
I02745,O00538,P0148,1,4748.36,13
I02746,O01288,P0066,4,5550.97,5
I02747,O01381,P0285,1,9270.75,7
I02748,O00706,P0255,1,9815.25,17
I02749,O00466,P0238,1,5627.28,24
I02750,O00200,P0114,1,8256.68,19
I02751,O00491,P0421,4,7232.92,19
I02752,O00680,P0283,-5,3299.31,11
I02753,O01214,P0293,4,3130.0,24
I02754,O00570,P0096,1,5801.53,23
I02755,O01235,P0494,1,4356.26,20
I02756,O00736,P0458,1,1616.94,19
I02757,O00773,P0035,5,7306.09,12
I02758,O00493,P0120,3,4578.24,8
I02759,O00089,P0043,3,4050.82,4
I02760,O00457,P0215,4,6672.43,2
I02761,O01131,P0030,3,1486.13,7
I02762,O00399,P0246,1,7256.57,19
I02763,O01256,P0435,5,4037.92,8
I02764,O01022,P0441,3,9103.04,10
I02765,O01384,P0095,1,2479.84,4
I02766,O00618,P0263,3,147.2,1
I02767,O01453,P0065,3,3147.36,23
I02768,O00816,P0308,3,1169.32,17
I02769,O00578,P0434,3,9571.21,29
I02770,O01022,P0289,1,8109.03,0
I02771,O00756,P0232,2,708.2,24
I02772,O00296,P0318,2,7968.8,21
I02773,O00372,P0477,5,2300.19,2
I02774,O00286,P0269,3,3930.06,1
I02775,O00287,P0310,-3,4407.33,5
I02776,O00907,P0081,5,1082.17,9
I02777,O00269,P0014,2,3090.15,13
I02778,O00363,P0464,4,1280.31,21
I02779,O00832,P0196,2,6080.82,15
I02780,O00259,P0420,1,3614.02,1
I02781,O00473,P0301,2,1653.23,1
I02782,O00734,P0004,3,1930.97,1
I02783,O01199,P0025,4,1151.8,7
I02784,O01268,P0116,2,4945.15,15
I02785,O00005,P0030,1,6496.66,5
I02786,O00882,P0051,5,3830.15,5
I02787,O01471,P0347,3,2879.65,15
I02788,O00755,P0182,1,9701.29,9
I02789,O01187,P0319,1,8137.77,4
I02790,O00705,P0373,-2,8057.63,6
I02791,O00170,P0493,2,3912.2,20
I02792,O01095,P0394,4,847.14,10
I02793,O00590,P0429,4,2526.12,0
I02794,O00723,P0101,1,6809.02,22
I02795,O01373,P0232,1,9742.95,13
I02796,O00697,P0030,4,3511.55,21
I02797,O00857,P0035,4,1337.71,25
I02798,O00178,P0421,5,7032.9,10
I02799,O00834,P0340,4,834.37,23
I02800,O00271,P0126,5,785.55,3
I02801,O01121,P0349,4,9280.87,0
I02802,O00979,P0324,4,4333.02,10
I02803,O00407,P0351,2,4914.31,17
I02804,O00147,P0445,3,1466.79,26
I02805,O01326,P0263,5,3739.58,7
I02806,O00586,P0434,4,1607.0,9
I02807,O00060,P0481,-2,7489.93,14
I02808,O00504,P0292,3,7548.18,18
I02809,O01440,P0358,2,824.18,4
I02810,O01228,P0338,3,6301.05,27
I02811,O00428,P0065,4,9711.9,24
I02812,O00212,P0252,5,6625.2,6
I02813,O01168,P0037,4,8835.61,10
I02814,O00286,P0022,2,1033.05,24
I02815,O00063,P0418,3,3939.57,11
I02816,O00805,P0150,2,1921.49,14
I02817,O00756,P0033,2,8074.27,15
I02818,O00648,P0483,2,3519.72,30
I02819,O00749,P0345,2,3983.29,29
I02820,O00842,P0134,4,5336.45,16
I02821,O00328,P0085,3,2858.95,25
I02822,O00753,P0426,5,1291.11,9
I02823,O00645,P0003,4,9589.88,18
I02824,O00858,P0168,2,3892.47,29
I02825,O00293,P0420,3,6754.46,27
I02826,O00917,P0449,4,4237.12,15
I02827,O00474,P0379,2,3263.81,0
I02828,O00442,P0132,5,6879.67,8
I02829,O01179,P0057,2,3081.5,27
I02830,O00382,P0076,3,7895.48,9
I02831,O01413,P0479,4,8560.56,21
I02832,O00707,P0498,1,4978.19,18
I02833,O00281,P0192,4,1250.55,16
I02834,O00107,P0235,3,339.85,7
I02835,O00192,P0150,5,4582.56,21
I02836,O00396,P0228,2,6486.57,28
I02837,O01163,P0358,2,7061.29,10
I02838,O00809,P0250,1,4061.99,23
I02839,O00404,P0209,-4,6338.39,21
I02840,O01066,P0219,2,2084.57,3
I02841,O00311,P0014,1,8234.89,26
I02842,O01475,P0347,1,5228.12,16
I02843,O00519,P0396,3,9650.43,17
I02844,O00436,P0217,2,8506.24,21
I02845,O01044,P0086,5,9391.2,22
I02846,O01022,P0371,5,7426.65,2
I02847,O00688,P0328,2,6804.07,19
I02848,O01228,P0069,3,337.87,11
I02849,O01465,P0427,4,614.79,27
I02850,O01274,P0190,2,7659.62,2
I02851,O00767,P0026,5,8266.21,28
I02852,O00680,P0150,1,3975.89,15
I02853,O01087,P0367,3,6940.14,22
I02854,O00100,P0111,1,9521.42,23
I02855,O01492,P0377,5,453.65,8
I02856,O00126,P0140,1,2495.7,11
I02857,O01043,P0175,4,850.89,6
I02858,O01300,P0336,3,1119.98,16
I02859,O00939,P0164,2,3587.41,1
I02860,O01310,P0007,2,1120.78,12
I02861,O00782,P0145,5,4529.05,15
I02862,O00074,P0047,4,9624.46,19
I02863,O00948,P0405,1,9127.78,3
I02864,O01080,P0356,4,5631.67,22
I02865,O00211,P0224,2,1024.75,11
I02866,O00869,P0410,5,5221.86,13
I02867,O01170,P0241,1,8283.36,12
I02868,O01460,P0267,4,2099.45,6
I02869,O00976,P0446,2,512.68,10
I02870,O01099,P0107,1,3811.75,8
I02871,O00138,P0302,3,3543.0,10
I02872,O01118,P0190,4,2544.45,30
I02873,O01185,P0336,2,5973.34,24
I02874,O00327,P0199,5,4061.78,4
I02875,O01435,P0247,1,3418.0,1
I02876,O01105,P0417,1,2750.08,13
I02877,O01239,P0445,4,2159.37,26
I02878,O01056,P0175,-2,2124.63,28
I02879,O00787,P0221,4,5966.02,25
I02880,O00143,P0327,2,3772.66,23
I02881,O00258,P0448,1,5226.8,30
I02882,O00489,P0003,3,8057.54,14
I02883,O00016,P0275,2,9169.37,29
I02884,O01479,P0432,4,178.93,14
I02885,O01465,P0433,2,1752.48,15
I02886,O00238,P0062,4,8800.32,16
I02887,O00263,P0355,3,7351.63,20
I02888,O00407,P0001,5,7824.3,1
I02889,O00170,P0075,1,824.52,26
I02890,O00571,P0073,2,2015.27,21
I02891,O01389,P0494,3,613.11,23
I02892,O01417,P0340,4,4525.65,15
I02893,O01458,P0463,1,4329.21,3
I02894,O00973,P0056,5,3824.36,22
I02895,O00817,P0207,5,7719.69,13
I02896,O01249,P0371,3,6844.49,16
I02897,O00545,P0009,2,272.91,22
I02898,O00577,P0484,3,1470.26,21
I02899,O00747,P0101,4,7825.28,19
I02900,O00374,P0066,2,8394.11,18
I02901,O00500,P0320,1,7063.86,14
I02902,O00583,P0245,1,6750.44,13
I02903,O00686,P0253,1,7907.05,18
I02904,O00674,P0020,1,7477.69,3
I02905,O01452,P0425,1,9104.35,13
I02906,O00067,P0069,1,4073.12,17
I02907,O01371,P0134,5,8462.49,29
I02908,O01140,P0471,3,8553.52,7
I02909,O01025,P0366,3,2149.46,15
I02910,O00221,P0146,1,5747.5,15
I02911,O00517,P0197,5,2500.41,28
I02912,O01298,P0199,5,8545.33,21
I02913,O00047,P0449,2,2155.92,30
I02914,O01347,P0209,4,4290.5,4
I02915,O00805,P0276,5,3397.42,27
I02916,O01476,P0256,5,6731.12,9
I02917,O00071,P0353,1,8817.74,21
I02918,O00802,P0341,-2,591.33,9
I02919,O00655,P0045,4,5933.36,17
I02920,O00294,P0254,3,8786.38,12
I02921,O01321,P0357,2,7282.36,7
I02922,O01343,P0466,3,2249.0,19
I02923,O00184,P0465,2,676.3,23
I02924,O01078,P0421,1,5992.37,7
I02925,O01068,P0059,1,7298.47,25
I02926,O01089,P0496,3,544.06,16
I02927,O00571,P0034,2,3417.52,28
I02928,O01280,P0350,5,600.67,23
I02929,O00538,P0362,2,2284.19,14
I02930,O00497,P0395,4,4233.09,5
I02931,O00051,P0263,5,7909.81,2
I02932,O01382,P0326,2,4347.98,2
I02933,O01172,P0156,3,7820.12,28
I02934,O00008,P0447,3,3540.08,22
I02935,O00181,P0019,2,9796.83,21
I02936,O01382,P0400,5,7442.65,0
I02937,O00416,P0310,5,4533.86,16
I02938,O00194,P0286,3,5886.84,3
I02939,O00865,P0311,3,2404.53,13
I02940,O01492,P0054,3,4114.81,15
I02941,O00202,P0261,4,5002.87,12
I02942,O01112,P0415,2,9586.09,13
I02943,O01078,P0464,2,6681.53,11
I02944,O01341,P0204,1,8803.07,25
I02945,O00823,P0089,2,5962.03,5
I02946,O00910,P0264,4,8324.94,16
I02947,O01409,P0100,1,4530.71,12
I02948,O00666,P0087,1,1953.89,29
I02949,O01463,P0276,5,9677.81,0
I02950,O01196,P0124,4,8103.39,18
I02951,O00663,P0175,5,6262.62,15
I02952,O00661,P0499,4,6072.29,15
I02953,O01125,P0430,4,1960.81,17
I02954,O01090,P0013,3,3239.17,29
I02955,O00596,P0064,1,7754.75,3
I02956,O01130,P0299,4,1965.86,2
I02957,O00722,P0445,2,4025.17,25
I02958,O00904,P0042,1,6518.04,26
I02959,O00081,P0029,3,8743.07,11
I02960,O01236,P0095,-1,2692.71,19
I02961,O00916,P0288,2,8369.18,15
I02962,O00102,P0321,3,2405.85,0
I02963,O00037,P0064,2,1106.59,28
I02964,O00028,P0033,2,6473.09,12
I02965,O00351,P0293,1,7566.93,0
I02966,O01231,P0177,4,1577.43,5
I02967,O00388,P0209,2,6086.81,26
I02968,O00033,P0197,1,1764.67,1
I02969,O01021,P0328,1,2036.1,30
I02970,O00354,P0464,2,3910.46,22
I02971,O01438,P0413,4,5784.76,11
I02972,O01301,P0148,2,9942.01,22
I02973,O01414,P0048,3,8086.92,24
I02974,O01359,P0493,3,6015.86,28
I02975,O01016,P0131,4,592.03,12
I02976,O00427,P0186,5,6494.82,8
I02977,O00677,P0371,3,749.28,12
I02978,O01099,P0340,4,8244.94,11
I02979,O00549,P0260,5,2063.16,9
I02980,O00469,P0339,5,9403.81,11
I02981,O01291,P0082,5,8561.29,26
I02982,O00803,P0425,4,3067.16,10
I02983,O01358,P0416,2,4661.16,11
I02984,O01041,P0462,5,6128.58,7
I02985,O01333,P0210,2,7737.39,19
I02986,O01329,P0129,5,3077.58,27
I02987,O01415,P0173,4,8678.55,1
I02988,O01483,P0405,-3,3125.46,25
I02989,O01477,P0017,1,5999.22,17
I02990,O00339,P0376,3,8245.04,1
I02991,O00353,P0470,4,9859.53,19
I02992,O01428,P0240,2,4523.68,29
I02993,O01209,P0162,4,2769.45,25
I02994,O01405,P0003,3,2492.72,29
I02995,O00283,P0172,1,5635.04,11
I02996,O01386,P0068,1,6922.36,20
I02997,O00704,P0012,1,6613.54,30
I02998,O00430,P0176,5,2347.06,2
I02999,O01222,P0136,2,7740.61,21
I03000,O01007,P0318,2,8598.88,24
